run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
7,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.49453333020210266, 0.7404000163078308, 0.7407500147819519, 0.8521833419799805, 0.8788333535194397, 0.9542666673660278, 0.9693499803543091, 0.9693499803543091, 0.9694499969482422, 0.9716333150863647, 0.972683310508728, 0.972683310508728, 0.972683310508728, 0.972683310508728, 0.972683310508728, 0.9732833504676819, 0.9858333468437195, 0.9858333468437195, 0.9858333468437195, 0.9858333468437195]"
8,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7525666952133179, 0.7525666952133179, 0.8199999928474426, 0.8351333141326904, 0.8480833172798157, 0.8705000281333923, 0.8705000281333923, 0.9190333485603333, 0.9190333485603333, 0.9190333485603333, 0.9190333485603333, 0.9190333485603333, 0.9271833300590515, 0.9271833300590515, 0.9477166533470154, 0.9692999720573425, 0.9743499755859375, 0.9832333326339722, 0.984416663646698, 0.9876166582107544]"
9,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.4309166669845581, 0.4781833291053772, 0.6134999990463257, 0.7156166434288025, 0.7872666716575623, 0.8249833583831787, 0.8249833583831787, 0.8452666401863098, 0.8453333377838135, 0.8453333377838135, 0.8809833526611328, 0.8810499906539917, 0.8810499906539917, 0.8810499906539917, 0.8810499906539917, 0.9031999707221985, 0.9037500023841858, 0.9217833280563354, 0.9221166372299194, 0.9221166372299194]"
10,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.3357999920845032, 0.8504499793052673, 0.8504499793052673, 0.8504499793052673, 0.8504499793052673, 0.8708999752998352, 0.925683319568634, 0.925683319568634, 0.9401833415031433, 0.9536666870117188, 0.9536666870117188, 0.9609666466712952, 0.9609666466712952, 0.9630333185195923, 0.9630333185195923, 0.9630333185195923, 0.9630333185195923, 0.9630333185195923, 0.9630333185195923, 0.9630333185195923]"
11,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.3880166709423065, 0.5061166882514954, 0.5544166564941406, 0.5544166564941406, 0.7353000044822693, 0.7560166716575623, 0.759933352470398, 0.759933352470398, 0.759933352470398, 0.8240666389465332, 0.8240666389465332, 0.8240666389465332, 0.8240666389465332, 0.8240666389465332, 0.8286499977111816, 0.8286499977111816, 0.8659499883651733, 0.8659499883651733, 0.8697666525840759, 0.8697666525840759]"
12,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5097500085830688, 0.5097500085830688, 0.5622833371162415, 0.6781166791915894, 0.6781166791915894, 0.7560499906539917, 0.7560499906539917, 0.7623166441917419, 0.7765666842460632, 0.7768999934196472, 0.7768999934196472, 0.7768999934196472, 0.8087833523750305, 0.8211666941642761, 0.8213000297546387, 0.8213000297546387, 0.8213000297546387, 0.8213000297546387, 0.8213000297546387, 0.8213000297546387]"
13,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5940999984741211, 0.5940999984741211, 0.6567999720573425, 0.8480666875839233, 0.8480666875839233, 0.8859000205993652, 0.8859000205993652, 0.8886333107948303, 0.911383330821991, 0.911383330821991, 0.916866660118103, 0.9223166704177856, 0.9326500296592712, 0.9326500296592712, 0.9469500184059143, 0.9576666951179504, 0.9809166789054871, 0.9809166789054871, 0.9857000112533569, 0.9870499968528748]"
14,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5296666622161865, 0.8712666630744934, 0.9383999705314636, 0.9383999705314636, 0.9383999705314636, 0.9383999705314636, 0.9383999705314636, 0.9383999705314636, 0.9547833204269409, 0.9577500224113464, 0.9649500250816345, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563, 0.9649999737739563]"
15,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5733166933059692, 0.640999972820282, 0.8219000101089478, 0.8324499726295471, 0.8324499726295471, 0.8324499726295471, 0.8374166488647461, 0.8374166488647461, 0.921833336353302, 0.9270666837692261, 0.9373666644096375, 0.968416690826416, 0.968416690826416, 0.975350022315979, 0.975350022315979, 0.975350022315979, 0.975350022315979, 0.975600004196167, 0.9892666935920715, 0.9892666935920715]"
16,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.8595166802406311, 0.8595166802406311, 0.9283000230789185, 0.9471499919891357, 0.9874500036239624, 0.9874500036239624, 0.9897000193595886, 0.9900166392326355, 0.9900333285331726, 0.9906666874885559, 0.9940833449363708, 0.9956166744232178, 0.995983362197876, 0.995983362197876, 0.995983362197876, 0.9973166584968567, 0.9973166584968567, 0.9973166584968567, 0.9973166584968567, 0.9973166584968567]"
17,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7120500206947327, 0.7120500206947327, 0.7120500206947327, 0.7194166779518127, 0.7194166779518127, 0.8432000279426575, 0.8432000279426575, 0.8608999848365784, 0.8608999848365784, 0.9183499813079834, 0.9183499813079834, 0.9183499813079834, 0.9401166439056396, 0.9401166439056396, 0.956766664981842, 0.9589833617210388, 0.9680833220481873, 0.9680833220481873, 0.9698666930198669, 0.9798166751861572]"
18,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5731333494186401, 0.7381333112716675, 0.7875833511352539, 0.7875833511352539, 0.7875833511352539, 0.8134499788284302, 0.8135166764259338, 0.8135166764259338, 0.8135166764259338, 0.817799985408783, 0.8252000212669373, 0.8937000036239624, 0.9176833629608154, 0.9231500029563904, 0.9591500163078308, 0.9620166420936584, 0.9699666500091553, 0.9723333120346069, 0.9757833480834961, 0.9839500188827515]"
19,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.38725000619888306, 0.595300018787384, 0.8070666790008545, 0.8642333149909973, 0.8642333149909973, 0.8642333149909973, 0.8642333149909973, 0.9315500259399414, 0.9315500259399414, 0.9315500259399414, 0.9315500259399414, 0.9315500259399414, 0.9315500259399414, 0.9315500259399414, 0.9454666376113892, 0.9454666376113892, 0.9454666376113892, 0.9454666376113892, 0.9567000269889832, 0.9583500027656555]"
20,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.6237666606903076, 0.8191999793052673, 0.8770666718482971, 0.9514166712760925, 0.9514166712760925, 0.9514166712760925, 0.9667500257492065, 0.9668166637420654, 0.9674166440963745, 0.9674166440963745, 0.9940833449363708, 0.9940833449363708, 0.995116651058197, 0.9951500296592712, 0.9951500296592712, 0.9970333576202393, 0.9970333576202393, 0.9970333576202393, 0.9970333576202393, 0.9970333576202393]"
