run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
9,10,20,20,tournament_sel,arithmetic_xo,inversion_mutation,0.9,0.3,2,"[0.28973332047462463, 0.28973332047462463, 0.2926666736602783, 0.32413333654403687, 0.32413333654403687, 0.32413333654403687, 0.37191668152809143, 0.43066665530204773, 0.476583331823349, 0.476583331823349, 0.476583331823349, 0.476583331823349, 0.5564500093460083, 0.5753999948501587, 0.5979666709899902, 0.6241999864578247, 0.6431333422660828, 0.6817499995231628, 0.6817499995231628, 0.7080166935920715]"
10,10,20,20,tournament_sel,arithmetic_xo,inversion_mutation,0.9,0.3,2,"[0.9550333619117737, 0.9550333619117737, 0.9550333619117737, 0.9584333300590515, 0.9654499888420105, 0.9799166917800903, 0.9843833446502686, 0.9864500164985657, 0.9886999726295471, 0.9967333078384399, 0.9987000226974487, 0.9988333582878113, 0.9988333582878113, 0.9988333582878113, 0.9993000030517578, 0.9993833303451538, 0.9993833303451538, 0.9995333552360535, 0.9995666742324829, 0.9996500015258789]"
1,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.8193666934967041, 0.8887666463851929, 0.900866687297821, 0.900866687297821, 0.9065999984741211, 0.922166645526886, 0.941516637802124, 0.941516637802124, 0.941516637802124, 0.941516637802124, 0.9643833041191101, 0.9643833041191101, 0.9643833041191101, 0.9668833613395691, 0.9722166657447815, 0.9835500121116638, 0.9835500121116638, 0.984083354473114, 0.9853333234786987, 0.9912333488464355]"
2,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.557783305644989, 0.5581833124160767, 0.6227999925613403, 0.6503166556358337, 0.678433358669281, 0.6792500019073486, 0.7293333411216736, 0.7293333411216736, 0.7293333411216736, 0.766700029373169, 0.7821499705314636, 0.8397166728973389, 0.855733335018158, 0.855733335018158, 0.8649500012397766, 0.8947499990463257, 0.922950029373169, 0.9598333239555359, 0.9598333239555359, 0.9598333239555359]"
3,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.5668666958808899, 0.6469500064849854, 0.6692333221435547, 0.7788833379745483, 0.8945666551589966, 0.8986499905586243, 0.9118333458900452, 0.9302999973297119, 0.95169997215271, 0.95169997215271, 0.95169997215271, 0.95169997215271, 0.9625333547592163, 0.9708999991416931, 0.9708999991416931, 0.9755499958992004, 0.9884499907493591, 0.9884499907493591, 0.9884499907493591, 0.9916499853134155]"
4,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.8062833547592163, 0.8211333155632019, 0.8211333155632019, 0.8276333212852478, 0.8425333499908447, 0.8487499952316284, 0.8969833254814148, 0.9127500057220459, 0.9127500057220459, 0.9127500057220459, 0.940850019454956, 0.9661999940872192, 0.9661999940872192, 0.9661999940872192, 0.9778333306312561, 0.9778333306312561, 0.9793333411216736, 0.9798166751861572, 0.9836999773979187, 0.9923666715621948]"
5,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.5883166790008545, 0.5980166792869568, 0.5980166792869568, 0.6568666696548462, 0.6850833296775818, 0.6854666471481323, 0.701449990272522, 0.8044833540916443, 0.8044833540916443, 0.8044833540916443, 0.8044833540916443, 0.8464666604995728, 0.8929499983787537, 0.8929499983787537, 0.927483320236206, 0.927483320236206, 0.9300166964530945, 0.9300166964530945, 0.9546833038330078, 0.9546833038330078]"
6,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.6633333563804626, 0.675083339214325, 0.8373500108718872, 0.8453166484832764, 0.8579166531562805, 0.8745499849319458, 0.8745499849319458, 0.9111833572387695, 0.9316333532333374, 0.9316333532333374, 0.9332666397094727, 0.9553499817848206, 0.9553499817848206, 0.9566166400909424, 0.9739333391189575, 0.9739333391189575, 0.9768499732017517, 0.9773666858673096, 0.9831666946411133, 0.9834499955177307]"
7,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.7214833498001099, 0.8717166781425476, 0.8717166781425476, 0.8717166781425476, 0.8914833068847656, 0.8914833068847656, 0.9008833169937134, 0.9154833555221558, 0.9498166441917419, 0.9498166441917419, 0.949833333492279, 0.9500666856765747, 0.9583666920661926, 0.9583666920661926, 0.9669666886329651, 0.9723333120346069, 0.9750333428382874, 0.9824666380882263, 0.9839500188827515, 0.9839500188827515]"
8,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.8137333393096924, 0.8137333393096924, 0.8137333393096924, 0.8308166861534119, 0.8933166861534119, 0.8933166861534119, 0.8970500230789185, 0.9334166646003723, 0.9334166646003723, 0.9334166646003723, 0.9334166646003723, 0.9397666454315186, 0.9561833143234253, 0.9561833143234253, 0.9678500294685364, 0.975600004196167, 0.9792666435241699, 0.9792666435241699, 0.979366660118103, 0.9854999780654907]"
9,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.8589000105857849, 0.8589000105857849, 0.8589000105857849, 0.8934000134468079, 0.922950029373169, 0.922950029373169, 0.9468833208084106, 0.9575499892234802, 0.9577166438102722, 0.9634333252906799, 0.9634333252906799, 0.9685666561126709, 0.9685666561126709, 0.9727166891098022, 0.9727166891098022, 0.9727166891098022, 0.9815999865531921, 0.9815999865531921, 0.9815999865531921, 0.9816666841506958]"
10,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.9081833362579346, 0.9491833448410034, 0.9525166749954224, 0.9725499749183655, 0.9804166555404663, 0.9804166555404663, 0.9807166457176208, 0.9825999736785889, 0.9825999736785889, 0.9934333562850952, 0.9941666722297668, 0.995283305644989, 0.9974666833877563, 0.9974666833877563, 0.9975000023841858, 0.9975666403770447, 0.9984999895095825, 0.9984999895095825, 0.9984999895095825, 0.9991666674613953]"
